MSIA_IR_lag1,MSIA_UR_lag1,FBMKLCI_Index_lag1,VIX_lag1,GVZ_lag1,USA_IR_lag1,USA_IPI_lag1,USA_UR_lag1,USA_M1_lag1,USA_CPI.1_lag1,S&P_Index_lag1,MSIA_NetTrade_lag1,log_USD_MYR
0.8939847911410885,0.2207279454132245,0.0843823083928148,0.045251316074132825,0.13940243065883756,0.6761363636363636,0.5443967464979664,0.14035087719298245,0.00026385358155867067,0.8178807947019869,0.13332067805730008,0.6007821692426074,1.326889307827351
0.8939847911410885,0.2207279454132245,0.0830549462383211,0.05513088627677218,0.14697888472942416,0.6761363636363636,0.5443967464979664,0.14035087719298245,0.00026385358155867067,0.8245033112582782,0.13248215539705485,0.6007821692426074,1.326889307827351
0.8939847911410885,0.2207279454132245,0.08399603898277697,0.0503713853032379,0.14332891415527294,0.6761363636363636,0.5443967464979664,0.14035087719298245,0.00026385358155867067,0.8311258278145696,0.1323480802698494,0.6007821692426074,1.326889307827351
0.8939847911410885,0.2207279454132245,0.0870019173008898,0.032379029350255994,0.1295309193332922,0.6761363636363636,0.5443967464979664,0.14035087719298245,0.00026385358155867067,0.8377483443708609,0.1336755567768339,0.6007821692426074,1.326889307827351
0.8934242071014431,0.2212583712107974,0.0883737589632061,0.04442200908632005,0.13876645093758394,0.6761363636363636,0.5443967464979664,0.14035087719298245,0.0023594599120149856,0.8443708609271523,0.13302996070227047,0.6007821692426074,1.326889307827351
0.8934242071014431,0.2212583712107974,0.08879982582761137,0.049073339583183107,0.1423334676350499,0.6761363636363636,0.5443967464979664,0.14035087719298245,0.0023594599120149856,0.8344370860927153,0.13177505291100108,0.6007821692426074,1.326889307827351
0.8934242071014431,0.2212583712107974,0.08820052298537084,0.06486622917718324,0.15444473363109706,0.6761363636363636,0.5443967464979664,0.14035087719298245,0.0023594599120149856,0.8311258278145696,0.1296763125534586,0.6007821692426074,1.33500106673234
0.8934242071014431,0.2212583712107974,0.08920716447819677,0.06454171774716955,0.1541958720010413,0.6761363636363636,0.5443967464979664,0.14035087719298245,0.0023594599120149856,0.8344370860927153,0.12965064800765685,0.6007821692426074,1.326889307827351
0.8934242071014431,0.2212583712107974,0.08850953851340115,0.058015432321338406,0.14919098810769754,0.6761363636363636,0.5443967464979664,0.14035087719298245,0.0023594599120149856,0.8311258278145696,0.13000375675851475,0.6007821692426074,1.326889307827351
0.8928134015363094,0.22183631672143522,0.09046663685759293,0.056717386601283615,0.1481955415874745,0.6761363636363636,0.5443967464979664,0.14035087719298245,0.004642808213964955,0.8344370860927153,0.13028916420751643,0.6007821692426074,1.326889307827351
0.8928134015363094,0.22183631672143522,0.09288257644037512,0.05419340881228818,0.14625995113148527,0.6761363636363636,0.5443967464979664,0.14035087719298245,0.004642808213964955,0.8377483443708609,0.130153761603804,0.6007821692426074,1.326889307827351
0.8928134015363094,0.22183631672143522,0.09313774835367294,0.05102040816326531,0.14382663741538443,0.6761363636363636,0.5443967464979664,0.14035087719298245,0.004642808213964955,0.8377483443708609,0.13036969778227347,0.6007821692426074,1.3272606606167645
0.8928134015363094,0.22183631672143522,0.09151541683151398,0.04831614624648445,0.14175279049825307,0.6761363636363636,0.5443967464979664,0.14035087719298245,0.004642808213964955,0.8410596026490067,0.131613985761487,0.6007821692426074,1.326889307827351
0.8928134015363094,0.22183631672143522,0.09256185577870735,0.042330713204009524,0.13716267598833565,0.6761363636363636,0.5443967464979664,0.14035087719298245,0.004642808213964955,0.8476821192052981,0.1323578150975673,0.6007821692426074,1.326889307827351
0.891119614152053,0.22198529827650648,0.09223411203685705,0.04709021417754383,0.14081264656248688,0.7064393939393938,0.6042034671158039,0.14035087719298245,0.00523140466513429,0.8443708609271523,0.13233480550477958,0.7336965275920873,1.327658385634933
0.891119614152053,0.22198529827650648,0.0919297785622818,0.05502271580010096,0.1468959308527389,0.7064393939393938,0.6042034671158039,0.14035087719298245,0.00523140466513429,0.8311258278145696,0.13060687358485473,0.7336965275920873,1.327658385634933
0.891119614152053,0.22198529827650648,0.0929551482689277,0.07279873079974039,0.16052801792134902,0.7064393939393938,0.6042034671158039,0.14035087719298245,0.00523140466513429,0.8278145695364238,0.1275386328850445,0.7336965275920873,1.327658385634933
0.891119614152053,0.22198529827650648,0.09308390473894035,0.08339943751352133,0.16865749783650408,0.7064393939393938,0.6042034671158039,0.14035087719298245,0.00523140466513429,0.8145695364238411,0.12592530643688932,0.7336965275920873,1.326889307827351
0.891119614152053,0.22198529827650648,0.09249396600360982,0.07874810701665824,0.16509048113903813,0.7064393939393938,0.6042034671158039,0.14035087719298245,0.00523140466513429,0.8112582781456955,0.1266301964620981,0.7336965275920873,1.327658385634933
0.8923398684111639,0.22083069112957454,0.09401797440321369,0.09057474579937982,0.17416010498995932,0.7064393939393938,0.6042034671158039,0.14035087719298245,0.0006697821685719973,0.0,0.12549431906428835,0.7336965275920873,1.327658385634933
0.8923398684111639,0.22083069112957454,0.09522594419460484,0.09216124612389126,0.1753767618480097,0.7064393939393938,0.6042034671158039,0.14035087719298245,0.0006697821685719973,0.8178807947019869,0.1249943029133242,0.7336965275920873,1.327658385634933
0.8923398684111639,0.22083069112957454,0.09464068751272925,0.09839907694526573,0.1801604354035261,0.7064393939393938,0.6042034671158039,0.14035087719298245,0.0006697821685719973,0.8245033112582782,0.12380090153354509,0.7336965275920873,1.327658385634933
0.8923398684111639,0.22083069112957454,0.09454704644362921,0.10690848777673612,0.18668614036943282,0.7064393939393938,0.6042034671158039,0.14035087719298245,0.0006697821685719973,0.8344370860927153,0.12302255780828317,0.7336965275920873,1.3280294529879149
0.8923398684111639,0.22083069112957454,0.09335078178587553,0.08704117689478619,0.17145027835157434,0.7064393939393938,0.6042034671158039,0.14035087719298245,0.0006697821685719973,0.8278145695364238,0.1245389784714285,0.7336965275920873,1.3280294529879149
0.8922258514205972,0.2209385742458978,0.0923628685068697,0.08206533496790941,0.1676344000240526,0.7064393939393938,0.6042034671158039,0.14035087719298245,0.0010960071849359931,0.8476821192052981,0.1254319276684601,0.7336965275920873,1.3280294529879149
0.8922258514205972,0.2209385742458978,0.09005227512682512,0.08794259753371314,0.1721415606572848,0.7064393939393938,0.6042034671158039,0.14035087719298245,0.0010960071849359931,0.8509933774834437,0.12404338724215427,0.7336965275920873,1.3280294529879149
0.8922258514205972,0.2209385742458978,0.0841084082656971,0.0716449123819139,0.15964317657003968,0.7064393939393938,0.6042034671158039,0.14035087719298245,0.0010960071849359931,0.8443708609271523,0.12551777114924506,0.7336965275920873,1.328400382700988
0.8922258514205972,0.2209385742458978,0.08014270898930842,0.09349534866950313,0.17639985966046123,0.7064393939393938,0.6042034671158039,0.14035087719298245,0.0010960071849359931,0.8410596026490067,0.1241181684187144,0.7336965275920873,1.328400382700988
0.8922258514205972,0.2209385742458978,0.0781902926985717,0.09854330424749405,0.1802710405724397,0.7064393939393938,0.6042034671158039,0.14035087719298245,0.0010960071849359931,0.8278145695364238,0.12386860283540133,0.7336965275920873,1.328400382700988
0.8915241033155175,0.22160256977914128,0.07542319910666417,0.08678877911588664,0.17125671930597536,0.7064393939393938,0.6042034671158039,0.14035087719298245,0.0037193206785096355,0.8344370860927153,0.1263987730577138,0.7336965275920873,1.328400382700988
0.8915241033155175,0.22160256977914128,0.07284572867968431,0.0796855844811423,0.16580941473697697,0.7064393939393938,0.6042034671158039,0.14035087719298245,0.0037193206785096355,0.8245033112582782,0.12666117091392776,0.7336965275920873,1.328400382700988
0.8915241033155175,0.22160256977914128,0.07269824399585167,0.07687315208769019,0.16365261394316039,0.7064393939393938,0.6042034671158039,0.14035087719298245,0.0037193206785096355,0.8410596026490067,0.12641691523664259,0.7336965275920873,1.328400382700988
0.8915241033155175,0.22160256977914128,0.07332798018554976,0.09537030359847118,0.17783772685633897,0.7064393939393938,0.6042034671158039,0.14035087719298245,0.0037193206785096355,0.8476821192052981,0.12425711095977879,0.7336965275920873,1.328400382700988
0.8915241033155175,0.22160256977914128,0.07248989261710392,0.07845965241220162,0.16486927080121072,0.7064393939393938,0.6042034671158039,0.14035087719298245,0.0037193206785096355,0.8509933774834437,0.12623903338470668,0.7336965275920873,1.328400382700988
0.891122328698678,0.22198272976677957,0.07581649159688442,0.0847335400591332,0.16968059564895555,0.7064393939393938,0.6042034671158039,0.14035087719298245,0.005221256450458955,0.8509933774834437,0.12843954694111798,0.7336965275920873,1.3287711748762243
0.888817825846534,0.22198272976677957,0.0799156293967408,0.06803922982620608,0.15687804734719785,0.7481060606060606,0.6586595735940515,0.14035087719298245,0.005221256450458955,0.8576158940397351,0.1294086047912167,0.65517587748542,1.3291682996977734
0.8899322071571076,0.22092829982647078,0.07978453190000068,0.058231773274680904,0.1493568958610681,0.7481060606060606,0.6586595735940515,0.14035087719298245,0.001055414326234655,0.8675496688741723,0.13123742492567236,0.65517587748542,1.3287711748762243
0.8899322071571076,0.22092829982647078,0.07714385375137822,0.05895290978582246,0.14990992170563638,0.7481060606060606,0.6586595735940515,0.14035087719298245,0.001055414326234655,0.8476821192052981,0.13074979855544006,0.65517587748542,1.3291682996977734
0.8899322071571076,0.22092829982647078,0.07484262447824364,0.053796783731160314,0.1459557869169727,0.7481060606060606,0.6586595735940515,0.14035087719298245,0.001055414326234655,0.8476821192052981,0.13111927951655075,0.65517587748542,1.3291682996977734
0.8899322071571076,0.22092829982647078,0.07091438162949504,0.04413355448186343,0.1385452405997566,0.7481060606060606,0.6586595735940515,0.14035087719298245,0.001055414326234655,0.8211920529801325,0.13222373997036188,0.65517587748542,1.3295388072974177
0.8899322071571076,0.22092829982647078,0.06676608226836123,0.037463041753803994,0.1334297515374992,0.7481060606060606,0.6586595735940515,0.14035087719298245,0.001055414326234655,0.0,0.13339545923386018,0.65517587748542,1.3295388072974177
0.8899430657457621,0.22091802540704375,0.06442271451413162,0.043304247494050624,0.13790926087850297,0.7481060606060606,0.6586595735940515,0.14035087719298245,0.0010148214675333306,0.8178807947019869,0.13342377873267586,0.65517587748542,1.3295388072974177
0.8899430657457621,0.22091802540704375,0.06366890390787583,0.04467440686521959,0.13896000998318286,0.7481060606060606,0.6586595735940515,0.14035087719298245,0.0010148214675333306,0.8079470198675497,0.13279853729788615,0.65517587748542,1.3295388072974177
0.8899430657457621,0.22091802540704375,0.06338329864712067,0.046549361794187644,0.1403978771790606,0.7481060606060606,0.6586595735940515,0.14035087719298245,0.0010148214675333306,0.8013245033112583,0.13277508521292944,0.65517587748542,1.3295388072974177
0.8899430657457621,0.22091802540704375,0.06321474472274036,0.034217927453667,0.1309411352369415,0.7481060606060606,0.6586595735940515,0.14035087719298245,0.0010148214675333306,0.8013245033112583,0.1344534580099269,0.65517587748542,1.3295388072974177
0.8899430657457621,0.22091802540704375,0.06724365172077162,0.030323790293502545,0.12795479567627233,0.7481060606060606,0.6586595735940515,0.14035087719298245,0.0010148214675333306,0.7980132450331127,0.1356508418192269,0.65517587748542,1.3295388072974177
0.8892318167274953,0.22159101072433107,0.07235411306690875,0.026213312179995674,0.12480254836223265,0.7481060606060606,0.6586595735940515,0.14035087719298245,0.003673653712470637,0.7880794701986755,0.13678627672486765,0.65517587748542,1.3295388072974177
0.8892318167274953,0.22159101072433107,0.07301662363079187,0.022860027403187405,0.12223097818498974,0.7481060606060606,0.6586595735940515,0.14035087719298245,0.003673653712470637,0.794701986754967,0.13781595600211866,0.65517587748542,1.3291682996977734
0.8892318167274953,0.22159101072433107,0.07096354319077247,0.025816687098867808,0.12449838414772002,0.7481060606060606,0.6586595735940515,0.14035087719298245,0.003673653712470637,0.7913907284768213,0.13894917844691443,0.65517587748542,1.3295388072974177
0.8892318167274953,0.22159101072433107,0.07107825350042019,0.025816687098867808,0.12449838414772002,0.7481060606060606,0.6586595735940515,0.14035087719298245,0.003673653712470637,0.0,0.13894917844691443,0.65517587748542,1.3295388072974177
0.8892318167274953,0.22159101072433107,0.07113912019533519,0.026754164563351862,0.12521731774565897,0.7481060606060606,0.6586595735940515,0.14035087719298245,0.003673653712470637,0.7880794701986755,0.13936733354661454,0.65517587748542,1.3295388072974177
0.8885273540757908,0.22225757476730146,0.06971343491828641,0.038003894137160155,0.13384452092092536,0.7481060606060606,0.6586595735940515,0.14035087719298245,0.006307115420719614,0.7847682119205299,0.13802702476672918,0.65517587748542,1.3295388072974177
0.8885273540757908,0.22225757476730146,0.06739581845805931,0.0392658830316579,0.13481231614892009,0.7481060606060606,0.6586595735940515,0.14035087719298245,0.006307115420719614,0.7847682119205299,0.1379416237781132,0.65517587748542,1.3291682996977734
0.8885273540757908,0.22225757476730146,0.06493774039418199,0.04088844018172638,0.1360566242991989,0.7481060606060606,0.6586595735940515,0.14035087719298245,0.006307115420719614,0.7847682119205299,0.1366442367386203,0.65517587748542,1.3291682996977734
0.8877591864584096,0.22225757476730146,0.059792163647132246,0.03385735919809621,0.1306646223146573,0.7784090909090908,0.6828297662572407,0.13157894736842107,0.006307115420719614,0.7847682119205299,0.13822437627410086,0.6897320077193531,1.3295388072974177
0.8877591864584096,0.22225757476730146,0.05541912572015828,0.027871926155621257,0.1260745078047399,0.7784090909090908,0.6828297662572407,0.13157894736842107,0.006307115420719614,0.7814569536423841,0.13881908574922996,0.6897320077193531,1.3299091776720218
0.8885654498365589,0.22149468666281802,0.05462785868626252,0.035407802697050544,0.13185362788047927,0.7784090909090908,0.6828297662572407,0.13157894736842107,0.0032930956621456398,0.794701986754967,0.13833013190249066,0.6897320077193531,1.3299091776720218
0.8885654498365589,0.22149468666281802,0.0549392152410203,0.03291988173361218,0.12994568871671847,0.7784090909090908,0.6828297662572407,0.13157894736842107,0.0032930956621456398,0.7847682119205299,0.1389938701559829,0.6897320077193531,1.3295388072974177
0.8885654498365589,0.22149468666281802,0.05807853208260072,0.04251099733179492,0.13730093244947772,0.7784090909090908,0.6828297662572407,0.13157894736842107,0.0032930956621456398,0.7748344370860927,0.13767657096888525,0.6897320077193531,1.3280294529879149
0.8885654498365589,0.22149468666281802,0.062449228982847216,0.04362875892406434,0.1381581225085587,0.7784090909090908,0.6828297662572407,0.13157894736842107,0.0032930956621456398,0.7715231788079471,0.1373818711843347,0.6897320077193531,1.326889307827351
0.8885654498365589,0.22149468666281802,0.0653872175258624,0.03850868969495927,0.13423163901212332,0.7784090909090908,0.6828297662572407,0.13157894736842107,0.0032930956621456398,0.7814569536423841,0.1378292307671885,0.6897320077193531,1.328400382700988
0.889121961654112,0.2209681140103552,0.06615507429248313,0.03288382490805508,0.1299180374244901,0.7784090909090908,0.6828297662572407,0.13157894736842107,0.0012127116537023336,0.7913907284768213,0.13801419249382832,0.6897320077193531,1.328400382700988
0.889121961654112,0.2209681140103552,0.06716171578530905,0.027944039806735432,0.12612981038919674,0.7784090909090908,0.6828297662572407,0.13157894736842107,0.0012127116537023336,0.7880794701986755,0.13913325518921627,0.6897320077193531,1.3291682996977734
0.889121961654112,0.2209681140103552,0.06729281328204917,0.020480276916420292,0.1204059928979141,0.7784090909090908,0.6828297662572407,0.13157894736842107,0.0012127116537023336,0.7781456953642385,0.14014302231886253,0.6897320077193531,1.3291682996977734
0.889121961654112,0.2209681140103552,0.0653965816327724,0.02336482296098652,0.12261809627618764,0.7784090909090908,0.6828297662572407,0.13157894736842107,0.0012127116537023336,0.7781456953642385,0.13998549510670033,0.6897320077193531,1.3295388072974177
0.889121961654112,0.2209681140103552,0.062238536577371995,0.020912958823105204,0.12073780840465514,0.7784090909090908,0.6828297662572407,0.13157894736842107,0.0012127116537023336,0.7748344370860927,0.13964964355043324,0.6897320077193531,1.3295388072974177
0.8884161417290954,0.22163596230818894,0.06326858833747295,0.030035335689045928,0.12773358533844503,0.7784090909090908,0.6828297662572407,0.13157894736842107,0.003851247469288971,0.7748344370860927,0.13843323257786644,0.6897320077193531,1.3295388072974177
0.8884161417290954,0.22163596230818894,0.06381404756498099,0.03017956299127425,0.12784419050735862,0.7784090909090908,0.6828297662572407,0.13157894736842107,0.003851247469288971,0.7781456953642385,0.1380172899390113,0.6897320077193531,1.3295388072974177
0.8884161417290954,0.22163596230818894,0.06380936551152594,0.02368933439100021,0.12286695790624341,0.7784090909090908,0.6828297662572407,0.13157894736842107,0.003851247469288971,0.7781456953642385,0.13864828377199792,0.6897320077193531,1.3295388072974177
0.8884161417290954,0.22163596230818894,0.06266460344177738,0.019074060719694252,0.11932759250100583,0.7784090909090908,0.6828297662572407,0.13157894736842107,0.003851247469288971,0.7715231788079471,0.13919520409287556,0.6897320077193531,1.3295388072974177
0.8884161417290954,0.22163596230818894,0.060478084478290395,0.01730727626739742,0.11797267918181331,0.7784090909090908,0.6828297662572407,0.13157894736842107,0.003851247469288971,0.7649006622516558,0.13946379683945542,0.6897320077193531,1.3295388072974177
0.8874483539793603,0.22255168511285373,0.06167434913604397,0.033028052210283404,0.13002864259340374,0.7784090909090908,0.6828297662572407,0.13157894736842107,0.007469086001045275,0.7582781456953643,0.1380677340462767,0.6897320077193531,1.3295388072974177
0.8874483539793603,0.22255168511285373,0.06266694446850496,0.03295593855916926,0.1299733400089469,0.7784090909090908,0.6828297662572407,0.13157894736842107,0.007469086001045275,0.7549668874172185,0.13773719239603754,0.6897320077193531,1.3295388072974177
0.8874483539793603,0.22255168511285373,0.06592565367318792,0.03450638205812362,0.1311623455747689,0.7784090909090908,0.6828297662572407,0.13157894736842107,0.007469086001045275,0.7615894039735099,0.13727921300112791,0.6897320077193531,1.3295388072974177
0.8874483539793603,0.22255168511285373,0.06745434412624685,0.04074421287949809,0.13594601913028526,0.7784090909090908,0.6828297662572407,0.13157894736842107,0.007469086001045275,0.7715231788079471,0.13612696339306535,0.6897320077193531,1.3295388072974177
0.8851655687066795,0.22253113589347961,0.06410433487919132,0.033604961419196666,0.13047106326905844,0.803030303030303,0.6907735283243639,0.11403508771929827,0.007387900283642598,0.7748344370860927,0.13860359206292946,0.6514834266849763,1.3280294529879149
0.8851655687066795,0.22253113589347961,0.06359165002586831,0.03230691569914185,0.12947561674883534,0.803030303030303,0.6907735283243639,0.11403508771929827,0.007387900283642598,0.7781456953642385,0.14021736100325363,0.6514834266849763,1.3235142929971828
0.8851655687066795,0.22253113589347961,0.07045554039090463,0.03356890459363959,0.13044341197683007,0.803030303030303,0.6907735283243639,0.11403508771929827,0.007387900283642598,0.7682119205298014,0.1404005527612175,0.6514834266849763,1.322368985303636
0.8851655687066795,0.22253113589347961,0.07675056126115787,0.028304608062306197,0.12640632331148088,0.803030303030303,0.6907735283243639,0.11403508771929827,0.007387900283642598,0.7715231788079471,0.14200679933466878,0.6514834266849763,1.3212490449167251
0.886646433517196,0.22112993849458018,0.08117744280286443,0.0293141991779044,0.12718055949387658,0.803030303030303,0.6907735283243639,0.11403508771929827,0.0018520491782483134,0.7715231788079471,0.14313205692042263,0.6514834266849763,1.3212490449167251
0.886646433517196,0.22112993849458018,0.07900028794628744,0.02671810773779476,0.1251896664534305,0.803030303030303,0.6907735283243639,0.11403508771929827,0.0018520491782483134,0.7913907284768213,0.14381703479802666,0.6514834266849763,1.31900539430539
